"Time"	"6 sonic do"	"5 sonicinl"	"3 WP right"	"2 WPcentre"	"1 WP left"
400.94	-326.08	-466.36	-85.10	1282.64	1185.69
400.95	-325.67	-463.64	-85.09	1284.83	1185.35
400.96	-325.01	-466.26	-86.02	1283.88	1184.95
400.97	-325.53	-465.30	-86.47	1283.93	1183.89
400.98	-323.26	-466.64	-86.47	1283.66	1183.12
400.99	-322.14	-466.54	-87.17	1282.44	1182.94
401.00	-321.33	-468.36	-87.76	1282.74	1181.90
401.01	-320.20	-468.23	-88.25	1282.81	1183.08
401.02	-320.00	-467.54	-88.72	1282.43	1180.98
401.03	-318.91	-467.00	-88.70	1282.55	1180.66
401.04	-316.79	-469.19	-89.52	1282.68	1179.70
401.05	-316.82	-468.60	-90.13	1280.64	1178.90
401.06	-315.39	-469.46	-90.43	1281.38	1178.70
401.07	-314.04	-470.05	-90.71	1282.00	1177.93
401.08	-311.51	-470.46	-91.05	1282.87	1178.16
401.09	-311.57	-471.15	-91.81	1280.86	1177.47
401.10	-309.01	-471.27	-92.05	1281.32	1177.11
401.11	-308.86	-473.45	-92.14	1281.55	1176.73
401.12	-306.72	-474.36	-92.62	1281.44	1177.24
401.13	-306.27	-475.15	-93.08	1281.32	1176.46
401.14	-303.97	-476.35	-93.34	1281.72	1176.26
401.15	-302.86	-475.20	-93.50	1281.46	1175.72
401.16	-300.28	-478.04	-93.55	1279.72	1175.63
401.17	-298.99	-476.82	-94.06	1279.19	1175.91
401.18	-296.40	-478.35	-94.39	1281.66	1175.77
401.19	-296.24	-479.23	-94.33	1280.77	1174.56
401.20	-293.03	-479.99	-94.39	1282.40	1175.90
401.21	-292.05	-481.22	-94.77	1279.12	1175.03
401.22	-288.91	-481.72	-95.01	1279.70	1174.84
401.23	-287.19	-481.35	-94.95	1280.02	1174.48
401.24	-283.08	-482.10	-94.80	1278.59	1174.38
401.25	-282.98	-481.12	-95.19	1278.40	1175.08
401.26	-279.98	-483.73	-95.45	1279.36	1174.46
401.27	-278.60	-483.42	-95.40	1277.64	1174.18
401.28	-275.40	-484.10	-95.41	1277.50	1175.10
401.29	-273.64	-483.77	-95.46	1277.69	1174.77
401.30	-271.11	-484.06	-95.81	1276.42	1174.60
401.31	-268.92	-484.22	-95.97	1275.37	1174.73
401.32	-266.18	-485.04	-95.86	1275.07	1174.70
401.33	-264.78	-483.96	-96.15	1274.62	1174.60
401.34	-261.38	-485.08	-96.67	1275.04	1174.71
401.35	-261.14	-486.03	-96.78	1273.69	1174.15
401.36	-257.30	-485.29	-96.80	1272.93	1176.74
401.37	-256.10	-485.59	-96.82	1272.91	1174.63
401.38	-254.16	-485.72	-97.45	1272.49	1174.42
401.39	-252.04	-484.70	-97.87	1272.54	1174.35
401.40	-248.49	-486.41	-97.85	1273.41	1174.75
401.41	-248.56	-485.04	-98.07	1273.07	1175.51
401.42	-246.54	-485.01	-98.56	1274.37	1173.89
401.43	-246.56	-484.89	-99.04	1272.53	1173.98
401.44	-243.38	-485.43	-99.31	1272.64	1174.03
401.45	-242.72	-484.33	-99.17	1271.67	1174.30
401.46	-239.93	-482.80	-99.93	1272.93	1173.88
401.47	-239.32	-485.03	-100.42	1272.96	1173.83
401.48	-237.43	-484.62	-100.36	1272.22	1175.23
401.49	-235.41	-484.14	-100.51	1272.18	1174.09
401.50	-235.84	-484.50	-100.75	1272.91	1174.92
401.51	-234.78	-483.99	-101.28	1272.38	1175.06
401.52	-233.76	-484.33	-101.37	1271.90	1174.96
401.53	-232.12	-483.97	-101.18	1271.18	1175.45
401.54	-231.32	-483.76	-101.54	1274.63	1174.57
401.55	-228.56	-483.69	-101.76	1274.15	1173.55
401.56	-229.72	-484.24	-101.89	1274.78	1174.43
401.57	-229.76	-483.37	-101.62	1276.52	1174.37
401.58	-228.53	-482.99	-101.61	1274.09	1171.79
401.59	-227.92	-484.73	-101.95	1274.77	1175.19
401.60	-227.19	-484.04	-101.94	1275.83	1173.92
401.61	-227.67	-483.68	-101.62	1275.15	1173.88
401.62	-227.61	-484.10	-101.56	1274.52	1174.18
401.63	-226.24	-483.10	-101.58	1273.23	1173.89
401.64	-227.18	-482.77	-101.70	1272.34	1174.45
401.65	-228.11	-482.60	-101.36	1274.78	1174.37
401.66	-227.64	-482.37	-100.92	1275.64	1174.15
401.67	-226.53	-482.41	-100.93	1274.62	1174.80
401.68	-227.50	-483.01	-100.92	1275.89	1174.72
401.69	-226.75	-482.52	-100.49	1275.58	1175.40
401.70	-227.61	-482.31	-100.06	1276.85	1175.23
401.71	-227.16	-482.62	-99.80	1277.27	1175.77
401.72	-227.53	-482.24	-100.01	1277.08	1176.19
401.73	-228.75	-482.05	-99.52	1277.41	1176.48
401.74	-228.85	-482.83	-98.97	1278.21	1177.00
401.75	-229.37	-482.04	-98.77	1278.81	1176.65
401.76	-230.27	-483.27	-98.70	1278.56	1176.29
401.77	-230.11	-481.71	-98.50	1279.13	1177.72
401.78	-231.97	-481.95	-97.95	1277.22	1177.70
401.79	-231.19	-481.70	-97.63	1277.36	1178.41
401.80	-233.62	-481.08	-97.80	1276.92	1178.49
401.81	-232.76	-480.92	-97.58	1280.14	1178.97
401.82	-233.34	-481.44	-97.03	1279.84	1178.44
401.83	-233.22	-480.89	-96.74	1280.19	1179.45
401.84	-233.66	-481.75	-96.90	1278.71	1179.86
401.85	-235.29	-481.34	-97.02	1279.22	1180.08
401.86	-236.21	-480.51	-96.60	1280.04	1179.94
401.87	-236.19	-478.50	-96.34	1281.05	1180.70
401.88	-237.73	-481.17	-96.37	1280.67	1180.40
401.89	-236.57	-481.00	-96.61	1280.92	1180.47
401.90	-239.88	-480.77	-96.37	1279.38	1180.35
401.91	-238.77	-480.68	-96.19	1279.97	1180.47
401.92	-239.65	-479.87	-96.26	1281.94	1180.01
401.93	-239.43	-480.55	-96.60	1280.55	1181.05
401.94	-240.92	-479.51	-96.83	1280.07	1178.36
401.95	-239.92	-480.01	-96.51	1279.38	1179.75
401.96	-242.03	-480.41	-96.82	1278.87	1179.21
401.97	-242.28	-480.64	-97.24	1277.95	1178.86
401.98	-243.59	-479.94	-97.55	1274.54	1178.09
401.99	-243.14	-478.79	-97.61	1277.35	1178.92
402.00	-244.74	-481.50	-97.75	1275.91	1177.55
402.01	-244.40	-480.67	-98.74	1276.73	1176.43
402.02	-246.63	-481.57	-99.15	1276.11	1176.14
402.03	-245.55	-481.31	-99.18	1275.90	1175.55
402.04	-247.28	-481.87	-99.77	1274.80	1174.70
402.05	-246.96	-480.59	-100.49	1273.27	1174.33
402.06	-247.28	-481.89	-101.22	1272.74	1173.63
402.07	-247.75	-481.41	-101.51	1271.96	1173.06
402.08	-250.69	-481.38	-101.76	1272.55	1171.77
402.09	-248.36	-481.73	-102.76	1272.47	1171.25
402.10	-252.18	-482.36	-103.53	1271.93	1171.07
402.11	-251.93	-481.90	-103.82	1269.78	1169.61
402.12	-256.31	-482.12	-104.26	1269.46	1168.86
402.13	-255.57	-482.25	-104.86	1269.73	1169.00
402.14	-256.62	-482.43	-105.67	1270.10	1167.95
402.15	-256.82	-481.41	-106.16	1267.57	1167.18
402.16	-259.60	-481.25	-106.30	1268.55	1167.48
402.17	-258.99	-481.83	-107.01	1267.86	1166.60
402.18	-262.87	-483.09	-107.67	1268.03	1165.62
402.19	-261.87	-483.81	-108.13	1268.00	1164.78
402.20	-265.10	-483.77	-108.44	1266.03	1164.80
402.21	-265.50	-483.65	-108.44	1264.65	1164.25
402.22	-266.86	-485.17	-109.33	1266.06	1163.44
402.23	-267.60	-484.75	-109.72	1266.47	1162.47
402.24	-270.50	-485.52	-109.61	1266.27	1163.22
402.25	-270.01	-486.22	-109.98	1267.55	1162.67
402.26	-273.35	-487.38	-110.30	1265.98	1162.40
402.27	-272.50	-488.70	-110.72	1269.46	1161.57
402.28	-275.72	-488.55	-110.72	1267.03	1161.34
402.29	-276.47	-488.82	-110.35	1266.60	1162.18
402.30	-278.89	-490.53	-110.83	1267.20	1161.80
402.31	-277.97	-489.53	-110.83	1267.26	1161.17
402.32	-280.76	-490.77	-110.66	1267.75	1162.43
402.33	-280.73	-491.97	-110.31	1268.01	1161.97
402.34	-283.61	-492.20	-109.95	1267.21	1162.39
402.35	-283.18	-492.59	-110.34	1268.25	1163.07
402.36	-285.16	-492.40	-109.80	1268.79	1163.28
402.37	-286.62	-492.42	-109.12	1268.50	1163.76
402.38	-288.39	-493.33	-108.90	1268.54	1164.27
402.39	-287.84	-491.84	-108.55	1268.65	1165.03
402.40	-290.80	-493.60	-108.22	1269.17	1166.02
402.41	-290.00	-492.91	-107.33	1268.63	1166.01
402.42	-294.31	-493.31	-106.51	1269.75	1167.20
402.43	-292.90	-493.68	-106.34	1270.57	1167.91
402.44	-295.65	-493.16	-105.58	1271.48	1168.77
402.45	-296.40	-491.50	-104.60	1272.24	1170.32
402.46	-297.69	-491.76	-103.66	1272.45	1169.61
402.47	-298.59	-491.16	-102.98	1272.81	1170.62
402.48	-300.57	-492.08	-102.59	1272.25	1171.69
402.49	-300.98	-490.76	-101.39	1272.19	1172.58
402.50	-304.91	-490.23	-100.06	1274.15	1172.68
402.51	-304.83	-490.03	-99.48	1273.97	1173.24
402.52	-307.04	-490.24	-98.70	1274.02	1174.49
402.53	-308.00	-489.20	-97.72	1273.38	1176.35
402.54	-310.53	-487.52	-96.47	1275.70	1176.44
402.55	-310.53	-488.32	-95.53	1275.76	1177.42
402.56	-314.15	-487.14	-95.09	1275.50	1177.38
402.57	-314.44	-485.48	-93.93	1276.21	1177.94
402.58	-317.60	-485.51	-92.75	1277.46	1179.55
402.59	-318.38	-483.76	-91.98	1278.24	1180.30
402.60	-319.76	-483.63	-91.42	1279.00	1181.31
402.61	-319.86	-483.02	-90.66	1279.71	1181.92
402.62	-322.89	-481.94	-89.59	1280.58	1182.10
402.63	-323.51	-480.69	-88.58	1281.44	1183.52
402.64	-325.66	-480.24	-88.16	1282.42	1184.57
402.65	-325.30	-479.27	-87.41	1283.26	1184.76
402.66	-328.77	-478.39	-86.44	1280.64	1186.13
402.67	-328.77	-477.25	-85.63	1284.59	1186.02
402.68	-331.26	-475.85	-85.16	1284.56	1186.98
402.69	-331.48	-475.82	-84.76	1285.04	1190.25
402.70	-334.58	-474.71	-83.85	1287.09	1188.69
402.71	-334.21	-472.42	-83.06	1287.63	1189.20
402.72	-336.18	-473.32	-82.61	1289.33	1190.01
402.73	-336.04	-471.82	-82.28	1289.43	1189.85
402.74	-338.65	-471.70	-81.63	1290.29	1191.74
402.75	-338.53	-470.42	-80.87	1290.35	1192.83
402.76	-340.37	-469.68	-80.20	1291.13	1193.04
402.77	-340.39	-468.87	-80.13	1291.69	1193.84
402.78	-342.14	-468.19	-79.38	1295.09	1194.25
402.79	-343.07	-467.43	-78.60	1293.18	1196.81
402.80	-344.32	-469.23	-78.23	1294.86	1195.40
402.81	-344.32	-466.38	-77.85	1294.68	1195.72
402.82	-349.16	-466.41	-77.41	1295.73	1196.71
402.83	-347.35	-465.15	-76.78	1296.53	1197.00
402.84	-348.56	-462.57	-76.10	1295.56	1197.62
402.85	-347.91	-463.19	-76.04	1296.56	1196.09
402.86	-350.56	-464.74	-75.71	1298.49	1197.48
402.87	-349.41	-463.17	-75.32	1299.38	1197.20
402.88	-352.26	-462.76	-74.60	1299.84	1198.32
402.89	-352.08	-461.87	-74.54	1300.81	1198.15
402.90	-353.56	-462.20	-74.74	1296.51	1197.69
402.91	-353.57	-461.63	-74.26	1297.95	1197.74
402.92	-353.12	-460.46	-74.03	1299.19	1197.39
402.93	-354.85	-460.83	-74.18	1297.97	1197.12
402.94	-355.70	-460.61	-74.18	1299.80	1197.39
402.95	-356.44	-460.61	-74.40	1298.69	1196.84
402.96	-357.85	-459.04	-74.29	1298.05	1196.52
402.97	-357.37	-458.71	-74.39	1298.26	1196.58
402.98	-358.54	-459.61	-75.12	1298.61	1195.87
402.99	-358.55	-460.56	-75.22	1297.27	1194.98
403.00	-359.65	-460.87	-75.45	1297.20	1194.40
403.01	-359.94	-460.86	-75.79	1296.48	1193.69
403.02	-359.50	-462.27	-76.31	1294.84	1193.45
403.03	-358.83	-462.67	-77.05	1295.96	1193.57
403.04	-360.63	-460.70	-77.25	1294.79	1192.04
403.05	-361.10	-461.55	-77.67	1294.23	1191.14
403.06	-360.51	-462.00	-78.60	1294.39	1190.11
403.07	-359.79	-460.52	-79.10	1293.89	1189.84
403.08	-360.55	-461.52	-79.63	1293.08	1190.54
403.09	-360.13	-462.79	-79.78	1292.74	1189.78
403.10	-361.04	-461.73	-80.33	1291.11	1188.77
403.11	-360.47	-463.00	-81.39	1290.88	1187.92
403.12	-360.27	-463.03	-81.65	1289.94	1187.60
403.13	-360.18	-463.29	-82.02	1289.96	1187.44
403.14	-360.09	-463.08	-82.78	1290.93	1186.81
403.15	-359.83	-463.93	-83.32	1288.80	1186.59
403.16	-359.80	-464.93	-83.90	1288.47	1185.80
403.17	-360.88	-464.56	-83.82	1287.43	1185.62
403.18	-360.03	-465.25	-84.47	1286.75	1185.56
403.19	-360.38	-465.69	-85.12	1287.46	1185.51
403.20	-359.75	-465.72	-85.39	1286.70	1184.74
403.21	-359.44	-465.97	-85.66	1286.10	1185.65
403.22	-360.00	-466.63	-85.99	1285.61	1183.42
403.23	-359.14	-466.98	-86.57	1285.69	1183.50
403.24	-358.95	-468.60	-87.10	1282.77	1183.56
403.25	-359.05	-470.77	-87.06	1283.46	1180.75
403.26	-359.63	-469.02	-87.38	1284.48	1182.69
403.27	-358.80	-469.12	-87.83	1283.28	1180.83
403.28	-357.25	-470.05	-88.29	1284.35	1182.00
403.29	-358.41	-470.93	-88.44	1283.00	1181.82
403.30	-358.15	-470.50	-88.56	1283.44	1181.90
403.31	-357.54	-470.90	-88.96	1283.55	1179.68
403.32	-356.94	-471.87	-89.37	1282.16	1180.66
403.33	-357.06	-471.79	-89.43	1282.42	1180.40
403.34	-355.71	-473.41	-89.64	1281.82	1179.92
403.35	-355.49	-473.74	-89.92	1281.50	1179.58
403.36	-354.18	-475.31	-90.28	1281.82	1178.81
403.37	-354.38	-474.52	-90.59	1282.80	1179.56
403.38	-353.56	-474.90	-90.27	1283.24	1178.51
403.39	-354.54	-475.99	-90.54	1282.39	1178.70
403.40	-353.54	-476.77	-90.80	1281.89	1177.81
403.41	-353.71	-478.07	-90.93	1281.94	1177.27
403.42	-352.84	-477.64	-90.89	1283.21	1176.54
403.43	-351.97	-479.45	-90.86	1280.89	1176.39
403.44	-351.53	-478.35	-91.06	1281.83	1176.24
403.45	-351.30	-479.54	-91.25	1283.32	1176.94
403.46	-351.06	-480.04	-90.83	1282.86	1176.26
403.47	-348.96	-479.74	-90.70	1283.97	1175.58
403.48	-350.58	-479.69	-90.80	1282.39	1175.88
403.49	-350.76	-480.93	-90.88	1283.53	1175.98
403.50	-349.10	-482.10	-90.57	1283.16	1176.64
403.51	-349.22	-482.31	-90.27	1284.61	1176.65
403.52	-349.70	-482.24	-90.13	1283.96	1177.00
403.53	-347.64	-481.75	-90.31	1285.75	1176.88
403.54	-348.35	-481.74	-89.93	1285.57	1177.71
403.55	-349.02	-481.48	-89.54	1286.94	1177.79
403.56	-348.58	-481.97	-89.44	1285.57	1177.93
403.57	-347.01	-481.64	-89.39	1285.88	1178.48
403.58	-345.92	-481.99	-89.21	1288.50	1179.30
403.59	-345.84	-482.77	-88.80	1285.72	1179.58
403.60	-345.18	-481.43	-88.62	1286.30	1180.25
403.61	-346.05	-481.07	-88.85	1285.46	1181.68
403.62	-343.66	-481.65	-88.44	1287.09	1181.13
403.63	-345.29	-481.19	-88.07	1287.17	1182.27
403.64	-342.84	-481.80	-87.89	1290.60	1183.94
403.65	-341.74	-480.39	-88.01	1287.93	1183.29
403.66	-340.72	-480.92	-88.17	1288.35	1185.79
403.67	-341.67	-480.61	-87.68	1288.30	1185.81
403.68	-340.36	-479.45	-87.64	1288.20	1186.23
403.69	-337.73	-479.67	-87.95	1289.03	1186.75
403.70	-338.61	-478.24	-87.89	1290.46	1186.81
403.71	-338.98	-476.24	-87.84	1289.02	1187.90
403.72	-337.88	-477.48	-87.92	1287.66	1187.84
403.73	-336.73	-477.09	-88.06	1288.15	1188.29
403.74	-335.68	-477.38	-88.67	1288.24	1188.69
403.75	-336.35	-476.10	-88.59	1286.85	1188.12
403.76	-334.01	-474.89	-88.73	1288.20	1187.74
403.77	-334.82	-475.94	-89.27	1285.61	1188.69
403.78	-332.93	-474.37	-89.95	1286.74	1187.86
403.79	-332.20	-474.10	-90.11	1285.64	1187.85
403.80	-331.19	-474.38	-90.25	1285.36	1187.30
403.81	-329.67	-473.65	-90.83	1284.83	1187.09
403.82	-329.02	-471.97	-91.62	1283.44	1186.84
403.83	-328.32	-471.22	-92.02	1284.43	1186.27
403.84	-328.41	-470.31	-92.56	1283.05	1185.97
403.85	-326.98	-472.27	-92.94	1282.84	1184.59
403.86	-325.13	-472.49	-93.80	1282.53	1184.71
403.87	-324.88	-472.05	-94.42	1281.34	1183.68
403.88	-323.83	-471.52	-94.58	1281.44	1183.05
403.89	-322.54	-472.24	-95.14	1280.54	1181.78
403.90	-321.68	-472.45	-96.02	1281.49	1181.19
403.91	-320.44	-472.24	-96.54	1280.03	1180.46
403.92	-318.51	-472.25	-97.14	1279.80	1179.57
403.93	-320.03	-472.21	-97.29	1278.06	1179.26
403.94	-318.31	-472.10	-98.10	1277.94	1178.03
403.95	-317.51	-472.76	-98.84	1277.81	1177.42
403.96	-316.49	-473.13	-99.03	1278.20	1176.36
403.97	-315.85	-473.28	-99.36	1275.66	1175.89
403.98	-313.88	-474.17	-99.85	1276.25	1175.19
403.99	-313.15	-474.81	-100.56	1277.03	1174.29
404.00	-312.54	-475.55	-100.79	1275.17	1174.40
404.01	-312.27	-475.53	-100.64	1275.17	1173.48
404.02	-311.17	-475.57	-101.26	1274.75	1171.77
404.03	-310.15	-477.83	-101.74	1274.48	1171.66
404.04	-308.85	-478.17	-102.04	1274.32	1171.30
404.05	-308.19	-479.37	-101.96	1273.79	1170.58
404.06	-306.46	-479.01	-102.18	1273.48	1170.12
404.07	-307.12	-479.50	-102.78	1270.73	1169.97
404.08	-305.74	-480.64	-103.01	1272.09	1170.38
404.09	-307.02	-482.08	-102.81	1272.16	1168.85
404.10	-304.90	-482.07	-102.90	1275.30	1168.75
404.11	-303.83	-482.55	-103.42	1271.38	1168.63
404.12	-303.27	-483.42	-103.65	1270.75	1167.28
404.13	-303.49	-484.14	-103.88	1269.92	1167.60
404.14	-302.32	-485.24	-103.72	1269.55	1167.51
404.15	-301.21	-484.96	-104.28	1269.10	1168.24
404.16	-299.57	-486.17	-104.84	1269.13	1167.89
404.17	-300.57	-488.87	-104.81	1268.33	1168.04
404.18	-298.72	-488.46	-105.02	1267.36	1167.72
404.19	-297.58	-489.47	-105.44	1267.52	1166.92
404.20	-295.93	-490.29	-106.12	1267.10	1167.28
404.21	-295.97	-490.59	-106.45	1266.33	1167.77
404.22	-294.33	-491.64	-106.54	1267.32	1167.96
404.23	-293.93	-491.98	-107.16	1267.09	1166.38
404.24	-291.64	-491.29	-108.22	1263.63	1167.56
404.25	-290.29	-492.85	-108.65	1263.88	1166.95
404.26	-289.50	-492.62	-109.00	1264.61	1166.43
404.27	-288.68	-493.04	-109.69	1263.27	1166.40
404.28	-286.02	-492.79	-110.77	1261.74	1165.72
404.29	-284.96	-493.82	-111.68	1264.03	1166.30
404.30	-282.27	-494.76	-111.95	1260.97	1164.31
404.31	-283.60	-493.92	-112.77	1259.35	1163.99
404.32	-280.37	-494.82	-113.85	1258.65	1162.80
404.33	-277.81	-495.70	-114.64	1257.22	1161.99
404.34	-276.56	-496.80	-115.27	1257.55	1161.35
404.35	-275.27	-497.13	-115.87	1253.58	1159.25
404.36	-273.98	-495.54	-116.99	1254.60	1160.71
404.37	-273.16	-496.86	-118.11	1252.79	1158.56
404.38	-270.61	-497.39	-118.33	1252.89	1157.56
404.39	-270.98	-498.08	-118.99	1253.68	1157.27
404.40	-267.51	-497.87	-119.69	1253.57	1156.21
404.41	-265.05	-499.45	-120.60	1253.40	1154.74
404.42	-264.80	-501.53	-121.26	1251.29	1154.32
404.43	-263.72	-500.48	-121.35	1250.59	1153.14
404.44	-263.34	-500.68	-122.10	1251.18	1152.68
404.45	-261.98	-499.69	-122.85	1250.17	1152.59
404.46	-260.30	-500.35	-123.15	1249.93	1152.15
404.47	-260.15	-500.88	-123.53	1250.13	1151.15
404.48	-257.91	-501.45	-123.68	1249.14	1148.91
404.49	-258.53	-503.06	-124.36	1248.87	1149.56
404.50	-257.05	-502.89	-124.80	1250.45	1149.01
404.51	-257.59	-503.71	-124.56	1248.01	1148.47
404.52	-255.90	-503.47	-124.97	1248.06	1148.41
404.53	-255.16	-504.10	-125.18	1248.18	1148.58
404.54	-254.23	-503.68	-125.42	1248.28	1149.89
404.55	-255.26	-504.68	-125.32	1248.77	1148.46
404.56	-254.78	-504.49	-124.92	1248.11	1148.36
404.57	-253.82	-505.15	-125.16	1250.01	1148.40
404.58	-252.95	-505.02	-125.16	1250.88	1147.40
404.59	-252.88	-505.36	-124.62	1250.97	1148.79
404.60	-252.64	-504.90	-124.20	1250.96	1149.05
404.61	-253.54	-505.10	-123.82	1251.13	1149.41
404.62	-253.04	-505.69	-123.77	1250.90	1149.83
404.63	-252.57	-504.99	-123.09	1252.17	1151.00
404.64	-252.55	-506.83	-122.12	1253.33	1149.63
404.65	-252.99	-507.19	-121.61	1253.97	1151.01
404.66	-252.64	-506.77	-121.25	1255.78	1152.90
404.67	-252.38	-507.68	-120.54	1255.90	1152.78
404.68	-252.10	-508.54	-119.65	1255.52	1153.42
404.69	-252.07	-508.92	-118.60	1256.45	1153.32
404.70	-251.59	-508.22	-118.26	1258.10	1155.36
404.71	-251.40	-508.04	-117.57	1259.72	1155.06
404.72	-251.13	-508.84	-116.35	1258.55	1155.75
404.73	-251.27	-508.60	-115.71	1259.68	1156.54
404.74	-250.82	-507.77	-115.06	1259.78	1157.45
404.75	-251.83	-508.19	-114.66	1262.72	1158.53
404.76	-250.99	-504.79	-113.64	1263.06	1158.75
404.77	-252.82	-506.65	-112.50	1264.43	1160.59
404.78	-251.65	-506.18	-112.19	1263.84	1161.61
404.79	-250.71	-505.74	-111.76	1265.95	1162.46
404.80	-251.86	-506.39	-111.00	1265.75	1162.81
404.81	-252.43	-504.23	-110.27	1266.23	1162.79
404.82	-252.52	-503.28	-109.75	1265.51	1164.27
404.83	-253.07	-503.35	-109.58	1267.10	1165.38
404.84	-253.87	-502.22	-109.01	1267.87	1166.57
404.85	-254.49	-501.83	-108.13	1268.82	1167.50
404.86	-255.25	-501.54	-107.82	1268.49	1168.13
404.87	-256.73	-500.44	-107.70	1267.49	1169.32
404.88	-257.64	-498.93	-107.30	1267.44	1170.26
404.89	-258.56	-497.53	-106.70	1268.80	1171.20
404.90	-258.87	-496.13	-106.23	1268.70	1170.91
404.91	-259.50	-495.49	-106.25	1269.58	1171.64
404.92	-261.26	-495.32	-105.93	1268.95	1172.48
404.93	-262.63	-493.12	-105.23	1268.96	1172.67
404.94	-263.69	-492.45	-104.92	1270.07	1172.00
404.95	-264.48	-491.60	-104.78	1270.00	1174.34
404.96	-267.75	-490.84	-104.74	1269.32	1173.85
404.97	-266.55	-489.43	-104.27	1269.77	1174.09
404.98	-268.04	-487.88	-103.82	1269.35	1172.74
404.99	-269.68	-487.87	-103.85	1269.64	1174.95
405.00	-272.23	-486.43	-103.78	1270.91	1174.30
405.01	-274.30	-485.58	-103.43	1270.55	1174.32
405.02	-273.64	-485.57	-103.17	1270.86	1174.30
405.03	-276.46	-485.74	-103.07	1269.95	1174.97
405.04	-277.07	-483.67	-103.43	1269.28	1175.20
405.05	-278.17	-484.99	-103.43	1270.24	1174.00
405.06	-279.63	-482.54	-103.02	1271.51	1173.86
405.07	-280.78	-482.65	-103.22	1271.34	1173.63
405.08	-281.86	-481.82	-103.56	1272.14	1173.23
405.09	-282.46	-482.25	-103.74	1271.29	1172.17
405.10	-282.67	-482.50	-103.83	1271.92	1171.20
405.11	-284.20	-480.96	-103.87	1271.87	1171.03
405.12	-282.55	-481.30	-104.64	1271.63	1170.40
405.13	-284.62	-481.24	-105.07	1271.61	1170.20
405.14	-285.01	-481.83	-105.08	1271.82	1169.34
405.15	-285.80	-482.64	-105.40	1270.93	1168.48
405.16	-286.63	-481.56	-105.93	1273.35	1168.23
405.17	-287.20	-481.28	-106.71	1271.50	1168.11
405.18	-287.33	-482.77	-106.95	1270.70	1166.93
405.19	-287.41	-482.94	-107.06	1269.48	1165.95
405.20	-286.61	-482.54	-107.88	1268.13	1165.24
405.21	-289.54	-483.40	-108.52	1269.41	1165.08
405.22	-290.02	-483.76	-108.91	1269.40	1164.47
405.23	-290.86	-484.69	-109.18	1269.05	1163.46
405.24	-291.12	-485.94	-109.54	1268.03	1162.27
405.25	-292.35	-486.99	-110.32	1269.04	1162.04
405.26	-292.67	-486.92	-110.66	1267.97	1161.33
405.27	-292.75	-487.63	-110.61	1266.51	1160.29
405.28	-293.16	-487.51	-111.18	1266.83	1160.38
405.29	-294.31	-487.52	-111.50	1265.59	1159.76
405.30	-294.24	-489.38	-111.86	1266.10	1158.56
405.31	-296.13	-491.73	-111.96	1264.50	1158.52
405.32	-296.31	-492.35	-111.91	1264.00	1157.64
405.33	-297.74	-493.36	-112.59	1264.55	1156.61
405.34	-298.06	-492.42	-112.84	1263.66	1155.49
405.35	-298.25	-494.62	-112.72	1262.31	1154.85
405.36	-299.90	-494.38	-112.79	1262.14	1155.30
405.37	-300.29	-495.75	-112.78	1265.30	1155.31
405.38	-302.20	-495.73	-113.26	1261.66	1154.60
405.39	-303.44	-498.01	-112.97	1261.54	1154.56
405.40	-303.23	-497.83	-112.77	1260.41	1154.63
405.41	-305.17	-499.22	-113.03	1259.36	1154.32
405.42	-305.25	-499.27	-113.26	1260.82	1153.47
405.43	-306.38	-501.36	-113.15	1259.60	1152.65
405.44	-307.85	-502.35	-112.78	1258.37	1152.80
405.45	-308.52	-501.68	-112.80	1258.67	1152.39
405.46	-308.65	-502.25	-113.29	1258.22	1151.81
405.47	-311.07	-504.54	-113.06	1258.48	1152.40
405.48	-311.61	-505.01	-112.88	1258.01	1152.64
405.49	-313.26	-506.41	-112.82	1257.01	1152.10
405.50	-312.57	-504.70	-113.00	1258.51	1151.31
405.51	-314.09	-506.30	-113.16	1257.50	1152.72
405.52	-315.19	-505.06	-112.67	1257.11	1152.17
405.53	-316.00	-506.34	-112.51	1258.21	1152.67
405.54	-317.27	-506.60	-112.92	1257.71	1152.92
405.55	-318.17	-508.05	-112.91	1256.92	1154.35
405.56	-318.36	-506.99	-112.75	1256.84	1154.11
405.57	-318.59	-507.28	-112.54	1256.53	1153.56
405.58	-318.40	-507.17	-112.64	1256.64	1154.87
405.59	-319.58	-507.08	-112.82	1257.79	1153.76
405.60	-319.62	-506.73	-112.67	1257.72	1154.99
405.61	-320.39	-507.25	-112.42	1257.41	1155.60
405.62	-320.44	-506.81	-112.55	1257.22	1155.67
405.63	-321.23	-505.85	-112.69	1257.10	1156.19
405.64	-320.83	-505.01	-112.61	1258.14	1156.97
405.65	-321.29	-505.13	-112.30	1257.48	1156.60
405.66	-320.15	-505.11	-112.19	1258.61	1157.17
405.67	-321.17	-504.53	-112.37	1259.42	1156.25
405.68	-320.37	-504.71	-112.28	1258.62	1156.87
405.69	-321.29	-502.66	-111.84	1258.48	1157.51
405.70	-321.33	-502.61	-111.74	1259.34	1156.95
405.71	-321.27	-501.77	-111.73	1260.54	1158.16
405.72	-320.60	-501.68	-111.67	1259.60	1157.97
405.73	-321.09	-501.81	-111.27	1259.36	1158.83
405.74	-321.28	-501.25	-110.86	1259.41	1159.11
